section,finding_id,severity,category,title,location,evidence,impact,fix,attack,defense,verdict,justification,flagged_critical,source_count
S52,F64,P1,,`artifact_paths` only validates dictionary keys/cardinality,,RED: eight paths pointing to `/path/DOES_NOT_EXIST` still satisfy current readiness.,The project can claim a bundle that does not exist.,"Stat/read each file, hash it and validate artifact schema/content.",Attempted to falsify or break the declared S52 property: `artifact_paths` only validates dictionary keys/cardinality.,"Preserved valid design intent where it survives the attack; did not demand a particular vendor, cloud, or renamed compatibility ID.",CONFIRMED_FINDING,The project can claim a bundle that does not exist.,False,1
S52,F65,P1,,`reproducible_command` is not executed,,Any nonempty command string passes.,A command that fails or merely echoes text counts as reproducible.,"Execute in a clean environment and capture command, exit code, stdout/stderr, dependency lock hash and environment.",Attempted to falsify or break the declared S52 property: `reproducible_command` is not executed.,"Preserved valid design intent where it survives the attack; did not demand a particular vendor, cloud, or renamed compatibility ID.",CONFIRMED_FINDING,A command that fails or merely echoes text counts as reproducible.,False,1
S52,F66,P1,,`tradeoffs_defended` is a boolean,,No ADR/defense score or reviewer record is inspected.,The learner can claim successful technical defense without defending anything.,Use ADRs plus a reviewer rubric/defense receipt.,Attempted to falsify or break the declared S52 property: `tradeoffs_defended` is a boolean.,"Preserved valid design intent where it survives the attack; did not demand a particular vendor, cloud, or renamed compatibility ID.",CONFIRMED_FINDING,The learner can claim successful technical defense without defending anything.,False,1
S52,F67,P1,,`cpn4c_independent` does not prove CP-N4-C,,A True flag is treated as independence while roadmap requires prior CP-N4-C PASS and non-compensatory scoring.,Independence and prerequisite completion are conflated.,Require CP-N4-C receipt and separately enforce no compensation in the CP-FINAL rubric.,Attempted to falsify or break the declared S52 property: `cpn4c_independent` does not prove CP-N4-C.,"Preserved valid design intent where it survives the attack; did not demand a particular vendor, cloud, or renamed compatibility ID.",CONFIRMED_FINDING,Independence and prerequisite completion are conflated.,False,1
S52,F68,P1,,T4-B lacks a manifest of the twelve capstones it claims to integrate,,Only `capstones_complete: 12` appears in the curriculum gate.,"A count cannot prove which twelve artifacts, versions or interfaces are integrated.","Require 12-entry manifest with capstone ID, version, paths/hashes, interfaces and integration evidence.",Attempted to falsify or break the declared S52 property: T4-B lacks a manifest of the twelve capstones it claims to integrate.,"Preserved valid design intent where it survives the attack; did not demand a particular vendor, cloud, or renamed compatibility ID.",CONFIRMED_FINDING,"A count cannot prove which twelve artifacts, versions or interfaces are integrated.",False,1
S52,F69,P1,,Demonstrable deployment is absent from readiness,,"Roadmap environment requires reproducible local + demonstrable deployment; You Do checks sets, strings and booleans but no deployment URL/process/health probe.",The final platform may never run as a system.,Require local clean-start plus controlled deployment receipt and health/E2E probes.,Attempted to falsify or break the declared S52 property: Demonstrable deployment is absent from readiness.,"Preserved valid design intent where it survives the attack; did not demand a particular vendor, cloud, or renamed compatibility ID.",CONFIRMED_FINDING,The final platform may never run as a system.,False,1
S52,F70,P1,,Events can be 'declared' with any single string,,`if not events_declared` is the only event-list check.,RED used `['anything']` and passed this part of readiness.,"Validate required event names, versions, schemas, producers/consumers and observed test events.",Attempted to falsify or break the declared S52 property: Events can be 'declared' with any single string.,"Preserved valid design intent where it survives the attack; did not demand a particular vendor, cloud, or renamed compatibility ID.",CONFIRMED_FINDING,RED used `['anything']` and passed this part of readiness.,False,1
S52,F71,P1,,`hitl_chain_ok` is a manual graduation flag,,You Do never derives it from the T2-B workflow.,A sensitive decision path can be unsafe while final readiness says HITL complete.,Compute from decision trajectory/approval receipt.,Attempted to falsify or break the declared S52 property: `hitl_chain_ok` is a manual graduation flag.,"Preserved valid design intent where it survives the attack; did not demand a particular vendor, cloud, or renamed compatibility ID.",CONFIRMED_FINDING,A sensitive decision path can be unsafe while final readiness says HITL complete.,False,1
S52,F72,P1,,80-hour milestones are booleans,,Four `milestones` flags stand in for weeks of integration work.,Time/work completion is self-attested instead of evidenced.,"Milestones should reference deliverable paths, review states and test receipts; time itself should not be the correctness gate.",Attempted to falsify or break the declared S52 property: 80-hour milestones are booleans.,"Preserved valid design intent where it survives the attack; did not demand a particular vendor, cloud, or renamed compatibility ID.",CONFIRMED_FINDING,Time/work completion is self-attested instead of evidenced.,False,1
S52,F73,P1,,`evidence` contains four broad booleans never derived from the underlying artifacts,,"The `REQUIRED` four flags are initialized separately from contexts, tests, DR and bundle data.",A learner can set them True regardless of the detailed state.,Remove duplicate booleans; derive evidence status from one source of truth.,Attempted to falsify or break the declared S52 property: `evidence` contains four broad booleans never derived from the underlying artifacts.,"Preserved valid design intent where it survives the attack; did not demand a particular vendor, cloud, or renamed compatibility ID.",CONFIRMED_FINDING,A learner can set them True regardless of the detailed state.,False,1
S52,F74,P1,,Defense script is validated only for nonempty strings,,Problem/baseline/decision/metric fields containing `x` pass.,Narrative completeness is confused with narrative validity.,Cross-reference each defense claim to artifact/run/ADR IDs.,Attempted to falsify or break the declared S52 property: Defense script is validated only for nonempty strings.,"Preserved valid design intent where it survives the attack; did not demand a particular vendor, cloud, or renamed compatibility ID.",CONFIRMED_FINDING,Narrative completeness is confused with narrative validity.,False,1
S52,F75,P1,,Final gate does not capture reviewer identity or review result,,"Roadmap checkpoints require owner/reviewer and the final defense implies external review, but You Do readiness has neither.",Self-evaluation substitutes for independent technical defense.,"Add reviewer, rubric score, critical-fail flags and signed review receipt.",Attempted to falsify or break the declared S52 property: Final gate does not capture reviewer identity or review result.,"Preserved valid design intent where it survives the attack; did not demand a particular vendor, cloud, or renamed compatibility ID.",CONFIRMED_FINDING,Self-evaluation substitutes for independent technical defense.,False,1
